,ph,Temperature,Humidity,Density,Electrical Conductivity,N,P,K,Ca,Mg,Particle Width,Particle Spacing,Cotton Crop,Grain Surface
8792,0.7445725,0.29206502,0.68422765,0.59061515,0.5065892,0.754171,0.68227804,0.49088785,0.53014255,0.48891458,0,0,1,2
8793,0.7434917,0.28925934,0.68392,0.59056926,0.5060748,0.75319505,0.68112737,0.4917464,0.5311634,0.48932764,0,0,1,2
8794,0.74242103,0.28677094,0.68363225,0.5904504,0.5055836,0.75220233,0.6799659,0.49261308,0.53216624,0.4897402,0,0,1,2
8795,0.74134475,0.28426117,0.68314666,0.5902673,0.5051967,0.75103354,0.6789724,0.49334484,0.5331168,0.4901241,0,0,1,2
8796,0.74025124,0.28174913,0.6825816,0.590007,0.50481564,0.74977213,0.6781022,0.493985,0.5340323,0.4905089,0,0,1,2
8797,0.7391491,0.27927157,0.68195325,0.5896365,0.50457275,0.7484833,0.6772509,0.49439955,0.5349628,0.49089554,0,0,1,2
8798,0.7380194,0.2768769,0.6812846,0.5892326,0.50444525,0.74707025,0.6763363,0.49465224,0.5359104,0.49128202,0,0,1,2
8799,0.7368679,0.27448833,0.6805417,0.58874923,0.5043808,0.74565256,0.67535377,0.49489257,0.536872,0.49166846,0,0,1,2
8800,0.66232556,0.48457554,0.6545896,0.5666271,0.55680895,0.70297426,0.69859904,0.3006085,0.36826596,0.3039573,0,0,1,2
8801,0.6649809,0.48468885,0.65532833,0.56670964,0.5572669,0.70706207,0.6983274,0.30251047,0.37102434,0.3057484,0,0,1,2
8802,0.6676363,0.48478904,0.6560823,0.5668294,0.5576829,0.7111538,0.69799304,0.3043876,0.37379935,0.30777305,0,0,1,2
8803,0.6702778,0.48483223,0.65686285,0.5668724,0.55804324,0.71522516,0.69766426,0.30625752,0.37661076,0.30985102,0,0,1,2
8804,0.67291653,0.48487213,0.65765464,0.5669037,0.55842006,0.7193219,0.6973232,0.3080049,0.37973654,0.31199872,0,0,1,2
8805,0.67560637,0.4847914,0.6584845,0.5668888,0.55880725,0.7235364,0.69686824,0.3096858,0.38295686,0.31417462,0,0,1,2
8806,0.67842597,0.48459804,0.65940905,0.56683195,0.55928856,0.7277935,0.6962809,0.31136328,0.38617697,0.31635046,0,0,1,2
8807,0.6812829,0.48438022,0.6603577,0.56678045,0.55979824,0.7320586,0.6956749,0.31305593,0.38939714,0.31843108,0,0,1,2
8808,0.68424565,0.48429647,0.6612876,0.566744,0.56046945,0.7364227,0.69486636,0.31493232,0.39260346,0.3204183,0,0,1,2
8809,0.6873213,0.48426005,0.6622071,0.566761,0.5612455,0.7407581,0.6940941,0.31681487,0.3958127,0.32243958,0,0,1,2
8810,0.69027746,0.48402664,0.66320544,0.5666901,0.5619856,0.7450006,0.69333744,0.31869504,0.3989472,0.32478306,0,0,1,2
8811,0.6933003,0.4835279,0.66422576,0.56725913,0.5620414,0.74909323,0.6925907,0.32065037,0.4019379,0.32710028,0,0,1,2
8812,0.6963217,0.48289818,0.665246,0.56782866,0.5619836,0.7526141,0.6920981,0.32278937,0.40489587,0.32929567,0,0,1,2
8813,0.69934344,0.4822768,0.66626716,0.56841373,0.56192577,0.75609136,0.69167536,0.3247764,0.40798146,0.33150357,0,0,1,2
8814,0.7022172,0.481591,0.667382,0.5688996,0.56169695,0.75950414,0.691183,0.3267377,0.41108388,0.33367452,0,0,1,2
8815,0.70498705,0.48082396,0.6686899,0.5692233,0.56125194,0.7628679,0.69079053,0.32848352,0.41435847,0.33595455,0,0,1,2
8816,0.70771086,0.48008415,0.6698918,0.5695655,0.56064814,0.7661461,0.69031656,0.33018842,0.4175266,0.33826238,0,0,1,2
8817,0.7103925,0.47941023,0.6709158,0.56991816,0.5599999,0.7693995,0.68979305,0.33198616,0.42040792,0.34050766,0,0,1,2
8818,0.71299136,0.47872424,0.67202795,0.5704741,0.55913776,0.7727259,0.68924063,0.33383566,0.42311126,0.34273848,0,0,1,2
8819,0.7154947,0.47800255,0.6731481,0.5711691,0.5581579,0.7760943,0.688782,0.3359413,0.42567933,0.34508768,0,0,1,2
8820,0.71795356,0.4772687,0.67421985,0.5719151,0.55713654,0.7794153,0.6882666,0.3380907,0.42823544,0.34739357,0,0,1,2
8821,0.72039497,0.47646594,0.67534995,0.57262594,0.55604386,0.7827801,0.6876826,0.34059057,0.43075266,0.34973782,0,0,1,2
8822,0.7227484,0.47564313,0.6764094,0.5732422,0.55475515,0.7861847,0.6872526,0.3433737,0.43326834,0.35208085,0,0,1,2
8823,0.7249945,0.4749026,0.677375,0.5737926,0.5533607,0.78932506,0.68670624,0.3458871,0.435957,0.35443962,0,0,1,2
8824,0.7272404,0.47411394,0.67829114,0.57432985,0.5520399,0.79214984,0.68623227,0.3483343,0.4388139,0.35701847,0,0,1,2
8825,0.7294842,0.47319934,0.6792662,0.57501173,0.5505707,0.79492754,0.68568414,0.3509633,0.44095644,0.35978916,0,0,1,2
8826,0.7313763,0.47209558,0.68034476,0.5756079,0.5493472,0.7973849,0.6851706,0.35360724,0.44330454,0.3624494,0,0,1,2
8827,0.7328387,0.4705751,0.68172246,0.57605404,0.5481475,0.79981244,0.6847187,0.3561419,0.44561562,0.36523134,0,0,1,2
8828,0.73419756,0.46890736,0.6832034,0.5765239,0.5469406,0.802246,0.6842774,0.35857242,0.44765213,0.36806634,0,0,1,2
8829,0.73555785,0.46720237,0.68453467,0.5769963,0.5457316,0.8046793,0.6838533,0.36102456,0.44969195,0.37087435,0,0,1,2
8830,0.7369334,0.46542007,0.68579453,0.57755864,0.54451805,0.8070417,0.6835018,0.36359355,0.4517534,0.37358773,0,0,1,2
8831,0.7382737,0.46369538,0.6871469,0.5781404,0.54315895,0.8092561,0.68323433,0.3662089,0.45379615,0.3762752,0,0,1,2
8832,0.7393836,0.4619102,0.68845534,0.57866746,0.54162496,0.8112658,0.683274,0.36856344,0.45580694,0.3789364,0,0,1,2
8833,0.7404306,0.4601302,0.68976563,0.5792618,0.5399996,0.8130602,0.6836483,0.37129286,0.45779955,0.3815858,0,0,1,2
8834,0.74147755,0.45835033,0.6910768,0.57988375,0.53836435,0.81478375,0.6840023,0.3740965,0.45977688,0.38424897,0,0,1,2
8835,0.742536,0.45653838,0.6924095,0.58044547,0.5368125,0.81626767,0.6843089,0.37691954,0.46176907,0.38691217,0,0,1,2
8836,0.7436387,0.45467943,0.69378024,0.58085805,0.5353692,0.81762826,0.68459195,0.37977254,0.46384296,0.38952148,0,0,1,2
8837,0.7447478,0.45263904,0.69528335,0.5810522,0.53410614,0.8187964,0.6848809,0.3825305,0.46592754,0.3921319,0,0,1,2
8838,0.7458407,0.45057505,0.6965812,0.58109456,0.53310126,0.8196416,0.68512213,0.38536635,0.46797353,0.39474472,0,0,1,2
8839,0.7468895,0.44849566,0.69777745,0.58106625,0.53207296,0.82042694,0.68536764,0.38821778,0.470015,0.397357,0,0,1,2
8840,0.74793494,0.4462355,0.6988728,0.5810185,0.5310729,0.82113963,0.68556106,0.39111617,0.47210214,0.3999376,0,0,1,2
8841,0.74898046,0.44370943,0.69978964,0.58092725,0.5301071,0.8218348,0.6857016,0.39403668,0.4743928,0.4023343,0,0,1,2
8842,0.7499611,0.44122016,0.7007005,0.58082116,0.52914524,0.82252985,0.6858173,0.39683956,0.47665992,0.4047737,0,0,1,2
8843,0.7507882,0.43881768,0.70162916,0.580707,0.5282769,0.822878,0.6859519,0.39957947,0.47902074,0.4070777,0,0,1,2
8844,0.7515844,0.4364197,0.70250434,0.58062685,0.52740264,0.8231231,0.6861378,0.40220356,0.48139828,0.40952477,0,0,1,2
8845,0.75231147,0.43396124,0.7032135,0.5805781,0.52644956,0.82317233,0.68650085,0.40475088,0.48361984,0.41208526,0,0,1,2
8846,0.7530267,0.43151692,0.7039407,0.58051246,0.525483,0.8232101,0.6868293,0.40721753,0.4858567,0.41462317,0,0,1,2
8847,0.75372607,0.42907858,0.70468783,0.5805315,0.5245061,0.82306457,0.68686837,0.4100314,0.4882494,0.4171213,0,0,1,2
8848,0.75436044,0.42669997,0.70538735,0.5806332,0.5234922,0.8228117,0.68681383,0.4129968,0.4906468,0.41961417,0,0,1,2
8849,0.7548358,0.42431587,0.705978,0.5806878,0.52258754,0.8224499,0.6869299,0.41607156,0.4929541,0.42217317,0,0,1,2
8850,0.7552512,0.4219492,0.70660806,0.580727,0.5217764,0.8220202,0.68699396,0.41911715,0.49513584,0.42485365,0,0,1,2
8851,0.7555801,0.4194173,0.70725435,0.5806622,0.520974,0.8212851,0.6869608,0.42213684,0.49703926,0.42768097,0,0,1,2
8852,0.75588125,0.41685507,0.70792335,0.5805928,0.5201801,0.82042,0.6869752,0.42506656,0.49897093,0.43045923,0,0,1,2
8853,0.75617236,0.41435534,0.70853025,0.58055484,0.519382,0.8195251,0.68699497,0.4280265,0.5010022,0.4331379,0,0,1,2
8854,0.7564688,0.41189042,0.708982,0.5805904,0.5185505,0.8185378,0.68718356,0.43068132,0.50305134,0.43574032,0,0,1,2
8855,0.7568763,0.40930128,0.70911616,0.5807768,0.5177556,0.81743735,0.68771005,0.43276867,0.50521266,0.43809915,0,0,1,2
8856,0.7573018,0.40663055,0.7092508,0.5810274,0.5167959,0.81630373,0.6881791,0.43485352,0.50715613,0.44042808,0,0,1,2
8857,0.75781375,0.40372688,0.7094628,0.5813192,0.51574564,0.815087,0.68856055,0.4368578,0.5090878,0.44266537,0,0,1,2
8858,0.75830203,0.40080205,0.7096575,0.5816188,0.5146693,0.81388307,0.68889254,0.43884912,0.51095927,0.44493967,0,0,1,2
8859,0.7587091,0.39773887,0.7097229,0.58206904,0.51384056,0.8123671,0.6891255,0.44068894,0.5125011,0.44711247,0,0,1,2
8860,0.75910753,0.3944844,0.7097895,0.5823443,0.5130996,0.81088895,0.68933016,0.4425199,0.5140407,0.44928256,0,0,1,2
8861,0.7594522,0.39125925,0.70976865,0.5826145,0.5123646,0.80937934,0.68953305,0.44431004,0.51564246,0.4514179,0,0,1,2
8862,0.75977075,0.38825765,0.7096159,0.5829163,0.5116571,0.807768,0.6896962,0.44596598,0.51704705,0.45348817,0,0,1,2
8863,0.7601084,0.3851892,0.7095453,0.58295816,0.5109201,0.8061326,0.68972963,0.44748965,0.51807535,0.45542294,0,0,1,2
8864,0.7604972,0.38180178,0.70949244,0.5830641,0.5100623,0.80450034,0.68969095,0.44917148,0.51913476,0.45712772,0,0,1,2
8865,0.76089185,0.37841272,0.7093611,0.58312154,0.5093639,0.80285543,0.6897108,0.45112753,0.5198849,0.4588017,0,0,1,2
8866,0.7612858,0.3750203,0.70919424,0.5830397,0.5086633,0.80122054,0.68947387,0.45368236,0.52042776,0.4604327,0,0,1,2
8867,0.76160336,0.37175757,0.70902735,0.5829422,0.5080385,0.7994261,0.68926454,0.45625737,0.5209803,0.46209255,0,0,1,2
8868,0.7618342,0.36852112,0.70878094,0.58274883,0.50752753,0.7975087,0.6892225,0.45848978,0.52160835,0.4637525,0,0,1,2
8869,0.7619436,0.36534703,0.7084474,0.58261585,0.5071639,0.79551554,0.689406,0.46055666,0.5221978,0.4652608,0,0,1,2
8870,0.76137865,0.3620995,0.7080677,0.58254737,0.5068688,0.79348373,0.6895051,0.46258676,0.5227397,0.46650594,0,0,1,2
8871,0.7607796,0.35875043,0.70773864,0.58246356,0.5066576,0.79140675,0.6895932,0.46458492,0.5233375,0.4677659,0,0,1,2
8872,0.7602499,0.35537475,0.70700425,0.58261013,0.5066189,0.7891785,0.6895752,0.46657845,0.52393997,0.46902573,0,0,1,2
8873,0.75981057,0.35215813,0.7059663,0.5829292,0.50662565,0.78690964,0.6895667,0.4686792,0.5242168,0.47028568,0,0,1,2
8874,0.7593637,0.349004,0.70486087,0.5832458,0.506657,0.7849932,0.68974227,0.47064018,0.5240451,0.47162783,0,0,1,2
8875,0.7588985,0.34570217,0.7036279,0.5837657,0.5067445,0.7831306,0.68984634,0.47253355,0.52385515,0.47291946,0,0,1,2
8876,0.75842017,0.3423727,0.7023546,0.58423454,0.5068714,0.7812649,0.6897657,0.47420236,0.52379656,0.47417656,0,0,1,2
8877,0.75794166,0.33904344,0.7010809,0.58470374,0.50699365,0.7793373,0.68968505,0.47581604,0.5236923,0.47546244,0,0,1,2
8878,0.75746316,0.33571395,0.69980687,0.585206,0.50709826,0.7774965,0.68957585,0.4773498,0.5236277,0.47677088,0,0,1,2
8879,0.7569846,0.33238453,0.6985334,0.5857187,0.50719744,0.7756826,0.6894629,0.47887456,0.5235701,0.47807956,0,0,1,2
8880,0.7565063,0.32906336,0.69719315,0.5863073,0.5073551,0.77355844,0.6892357,0.48052275,0.5233586,0.47928816,0,0,1,2
8881,0.75588053,0.32579136,0.69600683,0.58698094,0.5075157,0.77134997,0.688927,0.48207694,0.52326244,0.4804983,0,0,1,2
8882,0.7551955,0.3226391,0.6949373,0.5875537,0.50767606,0.7691603,0.68884623,0.48330453,0.523384,0.4816976,0,0,1,2
8883,0.75452703,0.31948096,0.6939382,0.58802986,0.50781715,0.7672282,0.68879294,0.4838865,0.5237854,0.48285842,0,0,1,2
8884,0.75380975,0.31630436,0.69297796,0.58848333,0.50794953,0.7655057,0.68840706,0.48449576,0.5242106,0.48408124,0,0,1,2
8885,0.7528568,0.31305143,0.6920809,0.58882207,0.50804937,0.7638135,0.6878971,0.4850478,0.5250632,0.48530337,0,0,1,2
8886,0.751903,0.30979902,0.69121623,0.58910674,0.5081373,0.7622036,0.6871573,0.4855432,0.5261981,0.48654693,0,0,1,2
8887,0.7509111,0.30653358,0.6903673,0.58934855,0.50794077,0.7608565,0.68640596,0.4860389,0.5270071,0.4877526,0,0,1,2
8888,0.749903,0.30325067,0.68949854,0.5895697,0.5075293,0.7595756,0.6854658,0.48642716,0.5275575,0.48889175,0,0,1,2
8889,0.7488835,0.29988477,0.6886309,0.5898467,0.50701666,0.7584686,0.684347,0.48680496,0.5281043,0.48960838,0,0,1,2
8890,0.7478736,0.2967259,0.6877618,0.5901031,0.5064999,0.7574578,0.6831684,0.48725557,0.52874786,0.49021593,0,0,1,2
8891,0.7468124,0.2936681,0.687362,0.5903489,0.5059663,0.7564249,0.6820152,0.48785752,0.5296855,0.49060568,0,0,1,2
8892,0.7457421,0.29061592,0.686987,0.59052074,0.5054581,0.75544053,0.6809105,0.48845798,0.5305995,0.4910272,0,0,1,2
8893,0.7446653,0.2879575,0.68667555,0.5904976,0.5049584,0.7544835,0.6797935,0.48930132,0.531617,0.49143463,0,0,1,2
8894,0.7436096,0.28548878,0.68633866,0.5903447,0.50449073,0.753522,0.678722,0.4901205,0.53266585,0.49184975,0,0,1,2
8895,0.74250716,0.2829998,0.68590087,0.59012496,0.50408953,0.75248563,0.6776067,0.49093315,0.5337263,0.49222702,0,0,1,2
8896,0.7414044,0.28051522,0.6854285,0.5899132,0.50373477,0.7512735,0.6766688,0.4915644,0.53467387,0.49259567,0,0,1,2
8897,0.74027425,0.27811065,0.6848785,0.5896213,0.5034155,0.7500154,0.6757968,0.49219725,0.53559536,0.49297836,0,0,1,2
8898,0.7391074,0.27575397,0.68424374,0.5892121,0.50311947,0.7487897,0.67494076,0.49247167,0.53658515,0.49331886,0,0,1,2
8899,0.7379319,0.27338555,0.68355316,0.5887326,0.502853,0.74765295,0.6739858,0.49274236,0.53773344,0.49350792,0,0,1,2
8900,0.66234106,0.4844748,0.6546868,0.5670968,0.55566305,0.7044748,0.6981719,0.29994333,0.3682079,0.3041107,0,0,1,2
8901,0.66499645,0.48459926,0.65551704,0.5670839,0.5560667,0.7085446,0.69781995,0.30183828,0.3709701,0.30584168,0,0,1,2
8902,0.66766983,0.4846829,0.6563036,0.5671662,0.55650103,0.7127242,0.69732237,0.30373362,0.3737386,0.30781347,0,0,1,2
8903,0.6703086,0.48472282,0.6570965,0.5672013,0.5569082,0.716858,0.69679344,0.30564857,0.37658036,0.30992022,0,0,1,2
8904,0.6729897,0.48466262,0.6579246,0.5671802,0.5573095,0.72100717,0.69624597,0.30743182,0.37973523,0.31206778,0,0,1,2
8905,0.6757962,0.48447773,0.6588408,0.5671213,0.5577237,0.7252488,0.6956881,0.30912796,0.3829553,0.31424347,0,0,1,2
8906,0.67865306,0.48425972,0.65978926,0.56706965,0.55815494,0.72949076,0.6951299,0.31082457,0.38617554,0.3164195,0,0,1,2
8907,0.6815101,0.48404193,0.6607379,0.56701785,0.5586062,0.7337565,0.6945642,0.31252435,0.38940004,0.31850192,0,0,1,2
8908,0.68445593,0.48387316,0.6616466,0.56699103,0.5591614,0.73809654,0.6938994,0.3143203,0.39262497,0.32049063,0,0,1,2
8909,0.687552,0.4837735,0.6625758,0.5669881,0.5599284,0.7424428,0.69317544,0.31622124,0.39583606,0.32247436,0,0,1,2
8910,0.6905778,0.48327878,0.6635945,0.56693685,0.56062406,0.7466821,0.6924239,0.31810275,0.3990344,0.3246889,0,0,1,2
8911,0.69360054,0.48278254,0.6646147,0.5675059,0.5606724,0.7508969,0.69171983,0.32002226,0.4020687,0.32697552,0,0,1,2
8912,0.6966236,0.48228616,0.66563517,0.56807536,0.56061614,0.7545705,0.6911132,0.32217497,0.40491956,0.32918346,0,0,1,2
8913,0.699642,0.48178795,0.66665363,0.568611,0.5605051,0.758108,0.6905794,0.3242524,0.40790975,0.33135957,0,0,1,2
8914,0.7024554,0.48113248,0.6677978,0.5690623,0.56027097,0.76155555,0.69007075,0.3261184,0.4111221,0.3335652,0,0,1,2
8915,0.7051798,0.48033816,0.66913265,0.5694808,0.55994666,0.76498973,0.68953574,0.32791638,0.4144649,0.33565593,0,0,1,2
8916,0.7078785,0.4795943,0.6703933,0.56986624,0.5593423,0.7682539,0.689113,0.32955253,0.41775325,0.33785605,0,0,1,2
8917,0.71056676,0.47896016,0.67143923,0.57044274,0.55848366,0.77157867,0.6885498,0.3312536,0.42092347,0.3400784,0,0,1,2
8918,0.71318334,0.47831702,0.67253387,0.57111484,0.5575079,0.774934,0.68809885,0.33297822,0.4236953,0.3423482,0,0,1,2
8919,0.7157681,0.4776504,0.67362285,0.5718307,0.55646443,0.7782389,0.6876378,0.33513117,0.42633653,0.344681,0,0,1,2
8920,0.7182685,0.4769032,0.6747261,0.57254344,0.55542666,0.7814721,0.68712294,0.33739573,0.42890203,0.34696266,0,0,1,2
8921,0.7206886,0.47612756,0.67584085,0.5732325,0.55427915,0.7847556,0.6865858,0.33976164,0.4313922,0.34923974,0,0,1,2
8922,0.7230329,0.4753809,0.6768975,0.57382977,0.55296946,0.78795815,0.6860426,0.34224942,0.4338862,0.3515917,0,0,1,2
8923,0.7253205,0.4746175,0.67784,0.5743581,0.5516077,0.79096854,0.68553436,0.34493533,0.43649393,0.35400403,0,0,1,2
8924,0.7276553,0.47379616,0.67874444,0.5748567,0.55026203,0.7938704,0.6850513,0.3472446,0.43938714,0.35650983,0,0,1,2
8925,0.7298133,0.47281337,0.679756,0.5754483,0.54900575,0.7965067,0.6846686,0.34963694,0.44159016,0.3593011,0,0,1,2
8926,0.7315894,0.47166947,0.6808765,0.57598865,0.5478356,0.79895186,0.6841928,0.352141,0.4437166,0.36208946,0,0,1,2
8927,0.73297733,0.47005665,0.68233687,0.5764265,0.5466233,0.80147976,0.6837188,0.35466477,0.44589558,0.36487445,0,0,1,2
8928,0.7343242,0.46836853,0.6838369,0.576916,0.5454055,0.80396324,0.6832496,0.35707685,0.447926,0.36771393,0,0,1,2
8929,0.7357053,0.46655166,0.6850525,0.57750773,0.54419684,0.8063938,0.6828425,0.35953638,0.44996485,0.37051263,0,0,1,2
8930,0.73709095,0.46468386,0.6862223,0.57816917,0.54295844,0.80865645,0.6825174,0.36212862,0.45202562,0.37322575,0,0,1,2
8931,0.7383837,0.46291906,0.68757707,0.5787421,0.54158413,0.81086034,0.6822533,0.364816,0.45406684,0.37588814,0,0,1,2
8932,0.7394651,0.46111217,0.68891644,0.5792724,0.5400373,0.8129026,0.6821399,0.36722755,0.45608062,0.3785493,0,0,1,2
8933,0.7405447,0.45930752,0.6902505,0.5799247,0.53844625,0.814705,0.68240756,0.36993346,0.4581061,0.38119313,0,0,1,2
8934,0.7416189,0.45753923,0.69156617,0.5805275,0.53685814,0.81633526,0.68264675,0.37282383,0.46009225,0.38382888,0,0,1,2
8935,0.74272346,0.45573485,0.6928992,0.58104444,0.5353585,0.8177257,0.6828313,0.37570217,0.46207842,0.38646457,0,0,1,2
8936,0.7440199,0.45377955,0.69420785,0.5814635,0.53401554,0.81902206,0.6831287,0.3785271,0.46412656,0.38907972,0,0,1,2
8937,0.7452919,0.45168144,0.695602,0.5816551,0.5329065,0.8200998,0.6833791,0.38126567,0.4662178,0.39169103,0,0,1,2
8938,0.74641645,0.44958058,0.6968201,0.58167535,0.5319492,0.8208559,0.6835701,0.38411078,0.46826884,0.39430547,0,0,1,2
8939,0.7474728,0.4475044,0.6980154,0.5815972,0.5309324,0.8215652,0.68375736,0.38705418,0.47026384,0.3969597,0,0,1,2
8940,0.74852794,0.44535896,0.69917285,0.5815165,0.52991915,0.82227266,0.68394053,0.38998705,0.47227407,0.39962047,0,0,1,2
8941,0.7495735,0.44283274,0.70011497,0.58143973,0.5289251,0.8229787,0.68409956,0.39285406,0.4744454,0.4021834,0,0,1,2
8942,0.75045437,0.44039983,0.70103574,0.58132005,0.5279939,0.8235342,0.6842062,0.39564455,0.47674492,0.40476334,0,0,1,2
8943,0.7512816,0.437988,0.7019651,0.58121836,0.5271465,0.82386667,0.68430257,0.39837536,0.479088,0.40724257,0,0,1,2
8944,0.7521087,0.43557,0.7028816,0.5811462,0.5262031,0.82413626,0.68445146,0.4009749,0.48150513,0.4097302,0,0,1,2
8945,0.75290906,0.43314138,0.7035681,0.5811015,0.5252541,0.8241853,0.6847935,0.40350327,0.4837158,0.41228807,0,0,1,2
8946,0.75363284,0.43067127,0.7042808,0.5810557,0.5242994,0.8241476,0.6850642,0.40600696,0.48602217,0.41481996,0,0,1,2
8947,0.7543127,0.4282585,0.70501626,0.58103144,0.52331537,0.8239633,0.68522304,0.40859962,0.48842683,0.41731283,0,0,1,2
8948,0.7548332,0.4259328,0.70562106,0.58101666,0.5223754,0.8236936,0.68511873,0.41161677,0.49079883,0.419889,0,0,1,2
8949,0.7552772,0.42360708,0.7062143,0.58088017,0.5214184,0.8233471,0.6849879,0.41469264,0.4930908,0.42248037,0,0,1,2
8950,0.75569004,0.42124033,0.70678324,0.58078873,0.5205991,0.82283896,0.6850149,0.41777873,0.49528748,0.425065,0,0,1,2
8951,0.75603306,0.41875315,0.7074339,0.5807241,0.5197853,0.82214963,0.6850363,0.42069677,0.49708432,0.42787904,0,0,1,2
8952,0.75634694,0.41617477,0.70807546,0.5806597,0.51896507,0.8213715,0.6850995,0.4236042,0.4988528,0.43070796,0,0,1,2
8953,0.75663966,0.4136125,0.7086066,0.5806578,0.518139,0.8205188,0.68511707,0.426531,0.5006606,0.43348065,0,0,1,2
8954,0.7569293,0.41111153,0.7090594,0.58068925,0.51734227,0.8195904,0.685118,0.42930946,0.50262845,0.43612713,0,0,1,2
8955,0.75730616,0.4085971,0.70932424,0.58076733,0.5165687,0.8185603,0.685565,0.43151876,0.50474787,0.4386165,0,0,1,2
8956,0.75772405,0.40587208,0.7095824,0.5809759,0.5156568,0.8174927,0.68600965,0.43354204,0.5066195,0.4409727,0,0,1,2
8957,0.758146,0.40291157,0.7099697,0.5812065,0.51462877,0.81636214,0.68640035,0.435562,0.5084818,0.44340387,0,0,1,2
8958,0.75858134,0.39986673,0.7103959,0.58141816,0.5135384,0.81510454,0.68676937,0.4375273,0.510342,0.4456909,0,0,1,2
8959,0.7590132,0.3968395,0.71056694,0.58169657,0.5126446,0.8137869,0.687119,0.43938637,0.51193726,0.44788837,0,0,1,2
8960,0.75942534,0.3936843,0.7106721,0.58200276,0.51181203,0.81218415,0.68737113,0.44122416,0.51347774,0.45006028,0,0,1,2
8961,0.7598394,0.39048517,0.7108239,0.58215535,0.510896,0.8106492,0.6876289,0.4430665,0.51501226,0.4522326,0,0,1,2
8962,0.7602032,0.38735265,0.71091026,0.58234555,0.5100368,0.8090296,0.68789697,0.44490474,0.5164945,0.45434818,0,0,1,2
8963,0.76054466,0.38434458,0.7108529,0.5824647,0.5093018,0.8073697,0.68800604,0.44650713,0.51749593,0.45636636,0,0,1,2
8964,0.76093364,0.3810456,0.71085566,0.5826631,0.50849414,0.8057412,0.6879744,0.44804657,0.51846904,0.4581768,0,0,1,2
8965,0.76133126,0.37767705,0.71078336,0.5827537,0.5077144,0.80409294,0.6879819,0.44968933,0.5195472,0.4598566,0,0,1,2
8966,0.7616566,0.3744293,0.7106132,0.58273715,0.5070812,0.80243015,0.6878668,0.45150462,0.52056503,0.46148917,0,0,1,2
8967,0.7619675,0.3710791,0.71042037,0.58266705,0.506452,0.8006543,0.68769366,0.45369187,0.521206,0.46314156,0,0,1,2
8968,0.76226526,0.36771074,0.7102146,0.5825796,0.50597125,0.79869086,0.6876165,0.4559189,0.52183264,0.46480072,0,0,1,2
8969,0.76236427,0.36449596,0.70987874,0.5824907,0.5056124,0.79668844,0.6875557,0.4581522,0.5224491,0.46644828,0,0,1,2
8970,0.7618953,0.36130705,0.7094579,0.58237463,0.5053023,0.7946417,0.6875605,0.46029243,0.5229229,0.46768656,0,0,1,2
8971,0.7613206,0.3580562,0.7090077,0.58228564,0.5050215,0.79271,0.68755,0.46232206,0.52347296,0.46893647,0,0,1,2
8972,0.76079494,0.3546821,0.70817304,0.5824828,0.5050052,0.79061514,0.68751174,0.46434003,0.5240711,0.47019696,0,0,1,2
8973,0.76034814,0.35114783,0.7075233,0.58272314,0.5050159,0.78869736,0.6875536,0.46647143,0.5244377,0.4714582,0,0,1,2
8974,0.75990164,0.34783632,0.7066701,0.5830407,0.50503355,0.786765,0.6877243,0.46842045,0.5242343,0.4728243,0,0,1,2
8975,0.75945497,0.344496,0.70566815,0.5835311,0.5050543,0.7848827,0.68778837,0.47032067,0.52405983,0.47418597,0,0,1,2
8976,0.75898963,0.34114042,0.70452476,0.5841231,0.5051132,0.7830311,0.6876434,0.4719099,0.5240963,0.47548392,0,0,1,2
8977,0.758511,0.33781102,0.70325136,0.58459216,0.5052357,0.78110415,0.68754286,0.47349116,0.52401257,0.47678268,0,0,1,2
8978,0.7580326,0.33448172,0.7019778,0.5850771,0.5053494,0.77921826,0.687438,0.47505218,0.52393067,0.47808987,0,0,1,2
8979,0.75755405,0.33115247,0.7007042,0.5855897,0.5054484,0.77739763,0.68731946,0.47659123,0.5238673,0.47939667,0,0,1,2
8980,0.7570757,0.32782507,0.69941276,0.5861268,0.50557154,0.7753184,0.68710154,0.4782157,0.5236407,0.48061842,0,0,1,2
8981,0.75659317,0.3244531,0.6981439,0.5867601,0.5057335,0.77310824,0.6867585,0.4799389,0.5234974,0.48184368,0,0,1,2
8982,0.7559944,0.3211581,0.6971352,0.5872848,0.50588,0.7708958,0.68715024,0.48102316,0.52345574,0.48312163,0,0,1,2
8983,0.7553555,0.31798834,0.69613296,0.5877425,0.5060045,0.76901793,0.68704516,0.481842,0.52379066,0.48432896,0,0,1,2
8984,0.7546883,0.31485006,0.69512117,0.588218,0.50614464,0.7672488,0.6867472,0.48249653,0.52450246,0.48561075,0,0,1,2
8985,0.753953,0.31165603,0.69410974,0.5886639,0.50625235,0.7654915,0.68638605,0.48307204,0.52558255,0.48696265,0,0,1,2
8986,0.7529999,0.30842975,0.69316584,0.5890153,0.5063476,0.7636877,0.6858406,0.48361725,0.52671665,0.48823732,0,0,1,2
8987,0.7520434,0.30520287,0.6922561,0.58929074,0.5064226,0.76227784,0.684919,0.48414165,0.5276783,0.48945624,0,0,1,2
8988,0.75103545,0.30194828,0.6913858,0.5895009,0.50623256,0.7609582,0.68394643,0.4845961,0.5282558,0.49064323,0,0,1,2
