classe,Standardabweichung_y,Variance_z,Variance_y,Standardabweichung_z,Effektivwert_x,Mittlere_Absolute_Abweichung_y,Effektivwert_y,Standardabweichung_x,Mittelwert_x,Variance_x,Mittlere_Absolute_Abweichung_x,Mittlere_Absolute_Abweichung_z
0,8779.5,20453700,77156800.0,4520.31,2541.93,7073.47,8789.3,2532.4,219.904,6419450.0,2017.44,3565.99
0,9172.1,17071200,84211600.0,4129.66,2457.87,7475.97,9184.41,2451.47,177.152,6015740.0,1946.9,3219.0
0,9526.4,20161300,90843200.0,4487.89,2606.35,7758.79,9530.37,2598.49,202.24,6758930.0,2052.07,3503.13
0,10146.1,21526500,103047000.0,4637.34,2385.15,8406.78,10148.4,2375.48,214.528,5648540.0,1874.92,3644.51
0,9919.01,19428300,98485300.0,4405.55,2552.23,8199.68,9923.71,2536.82,280.064,6441890.0,2008.83,3415.1
0,8835.26,15707200,78140000.0,3961.25,2031.58,7168.16,8836.51,2020.6,210.944,4086920.0,1634.61,3108.05
0,9437.23,21619700,89150600.0,4647.37,2043.82,7772.33,9437.33,2031.28,226.048,4130230.0,1620.55,3649.11
0,8500.45,18011700,72329900.0,4241.89,2358.62,6858.94,8503.4,2350.5,195.584,5530370.0,1889.52,3296.72
0,10526.7,24285500,110921000.0,4925.56,2626.03,8800.48,10526.7,2617.27,214.272,6856970.0,2095.1,3917.79
0,9292.69,23838300,86440500.0,4880.01,2926.23,7557.42,9296.82,2917.54,225.28,8520570.0,2339.14,3877.48
0,9861.85,25264900,97353400.0,5023.91,2389.67,8082.0,9863.08,2381.87,193.024,5678970.0,1872.1,3939.97
0,10810.1,31885600,116976000.0,5643.91,2326.88,9080.65,10818.6,2313.68,247.552,5358460.0,1830.55,4590.95
0,10097.5,23470300,102062000.0,4842.19,2460.76,8395.54,10102.0,2452.87,196.864,6022600.0,1950.31,3804.07
0,11199.8,26845600,125562000.0,5178.69,2549.93,9490.33,11200.9,2538.28,243.456,6449330.0,2020.4,4181.98
1,12747.1,28330000,162652000.0,5319.93,2732.83,11200.6,12750.4,2723.82,221.696,7426630.0,2182.52,4297.73
0,11334.2,27077800,128592000.0,5201.03,2199.56,9731.6,11339.9,2183.23,267.52,4771270.0,1737.86,4158.13
0,10963.0,26568600,120307000.0,5151.89,2086.55,9180.62,10965.1,2078.97,177.664,4326450.0,1625.36,4169.02
0,11259.7,27577000,126908000.0,5248.75,2393.16,9593.41,11262.7,2380.92,241.664,5674460.0,1920.37,4233.23
0,11955.1,27070800,143068000.0,5200.36,2280.89,10291.3,11958.6,2264.22,275.2,5131840.0,1783.16,4144.92
0,11859.4,22946900,140785000.0,4787.9,2233.28,10242.1,11860.1,2216.04,276.992,4915740.0,1777.56,3845.93
0,11487.2,27214900,132088000.0,5214.18,3210.03,9852.76,11487.4,3205.43,171.776,10285100.0,2578.3,4025.31
0,11815.4,23823900,139744000.0,4878.53,3141.37,10354.9,11816.6,3130.52,260.864,9809970.0,2455.36,3829.75
0,11539.8,24104500,133300000.0,4907.18,3980.71,10082.7,11540.4,3979.15,111.36,15849500.0,3272.16,3833.19
0,10127.5,25744900,102669000.0,5071.41,4577.99,8421.16,10127.5,4575.58,148.48,20956900.0,3707.04,3963.17
0,11495.6,34910400,132282000.0,5905.55,4635.18,9841.08,11499.8,4630.62,205.568,21464100.0,3739.69,4455.38
0,11118.5,27743400,123745000.0,5264.56,4332.86,9449.95,11122.7,4329.57,168.704,18763900.0,3529.69,4133.41
0,11067.2,25017200,122606000.0,4999.22,3484.63,9514.63,11071.1,3479.86,182.272,12121500.0,2791.51,3969.0
0,10626.6,26422700,113037000.0,5137.73,3914.31,8948.99,10633.4,3908.86,206.592,15294500.0,3152.27,4000.4
0,11195.4,27040500,125461000.0,5197.45,5314.19,9520.22,11209.3,5310.93,186.112,28234200.0,4170.17,3933.01
0,9960.93,25606800,99319500.0,5057.78,3126.58,8159.01,9962.64,3119.93,203.776,9743700.0,2518.05,4035.27
0,10556.2,21390500,111544000.0,4622.67,3308.94,8976.24,10560.1,3298.42,263.68,10890500.0,2693.4,3673.79
0,9983.5,22630200,99770000.0,4754.75,4181.01,8358.48,9984.43,4174.93,225.536,17447500.0,3385.12,3728.2
0,10568.1,30767200,111797000.0,5544.05,3931.96,8840.45,10571.2,3927.69,183.04,15442200.0,3100.41,4372.89
0,10737.3,25121900,115406000.0,5009.67,5846.55,9104.5,10752.8,5843.22,197.376,34177400.0,4776.93,3954.21
0,11405.4,25969300,130213000.0,5093.46,3559.59,9807.79,11408.0,3551.74,236.288,12627500.0,2864.82,3906.2
0,11195.2,23703200,125457000.0,4866.16,4039.1,9640.77,11195.5,4024.7,340.736,16214400.0,3313.26,3839.83
0,10638.5,28849200,113291000.0,5368.46,4327.28,8978.92,10642.7,4325.25,132.608,18726500.0,3455.64,4115.09
0,11144.4,24386400,124321000.0,4935.79,3659.45,9479.57,11148.4,3650.64,253.696,13340500.0,2943.31,3875.28
0,10337.5,21629300,106970000.0,4648.4,2825.12,8547.66,10348.0,2819.95,170.752,7960110.0,2210.04,3616.67
0,9508.72,19360100,90506200.0,4397.81,2557.76,7796.74,9514.35,2553.81,142.08,6528470.0,2061.17,3446.43
0,10329.8,19196300,106811000.0,4379.17,2426.56,8627.4,10347.9,2413.9,247.552,5832760.0,1927.83,3459.73
0,10480.0,22118800,109940000.0,4700.71,2113.82,8726.78,10480.3,2103.42,209.408,4428820.0,1666.38,3782.92
0,9758.75,20295700,95328500.0,4502.83,2160.95,7997.73,9762.67,2150.68,210.432,4630050.0,1725.73,3588.25
0,10882.4,27363100,118546000.0,5228.36,2240.18,9148.51,10882.6,2231.15,200.96,4983020.0,1769.98,4120.32
0,10400.4,23370000,108277000.0,4831.83,2010.98,8683.39,10401.7,2004.72,158.464,4022940.0,1599.99,3886.89
0,11650.5,25124600,135871000.0,5009.93,2826.43,10039.1,11654.6,2816.25,239.616,7939230.0,2267.43,3970.28
0,10654.9,24759700,113640000.0,4973.42,2312.21,9043.42,10657.8,2293.06,296.96,5263370.0,1837.42,3948.52
0,10711.7,24600500,114855000.0,4957.41,2321.39,9086.08,10714.6,2314.44,179.456,5361990.0,1859.99,3962.1
0,10777.8,22016300,116276000.0,4689.8,2384.72,9160.7,10784.7,2371.73,248.576,5630730.0,1890.42,3618.82
0,9925.47,18253700,98613600.0,4270.3,2528.51,8260.33,9930.04,2519.15,217.344,6352480.0,2044.16,3295.35
0,9594.97,18115000,92155600.0,4254.05,3094.28,7958.43,9598.55,3088.31,192.0,9547230.0,2471.3,3291.37
0,9165.22,19077500,84085300.0,4365.6,2537.68,7497.34,9167.91,2532.22,166.4,6418560.0,2043.88,3412.27
0,8963.34,19496800,80421900.0,4413.31,2368.77,7176.44,8965.37,2360.89,193.024,5579380.0,1892.3,3431.33
0,8797.55,16142000,77474400.0,4015.7,2119.21,7147.92,8799.27,2113.78,151.552,4472560.0,1678.09,3117.46
2,474.845,242828,225704.0,492.529,510.783,121.752,548.701,488.491,149.248,238863.0,264.711,392.737
2,155.924,247575,24336.6,497.32,376.155,124.357,345.647,318.939,199.424,101824.0,261.67,404.683
2,152.674,225844,23332.6,474.993,350.355,116.001,337.784,312.471,158.464,97735.8,258.159,383.099
2,162.353,222772,26384.9,471.752,381.517,120.872,336.423,308.836,224.0,95474.9,240.384,381.826
2,163.382,219129,26720.3,467.878,348.48,116.608,332.898,305.204,168.192,93242.9,251.594,386.953
2,155.951,246352,24345.0,496.091,369.386,117.189,336.326,316.496,190.464,100270.0,256.864,393.702
2,157.323,257716,24775.4,507.403,360.769,116.642,335.155,313.116,179.2,98140.0,254.566,409.69
2,156.553,238993,24533.4,488.625,361.405,116.155,332.307,319.07,169.728,101908.0,264.343,394.112
2,156.356,255483,24471.8,505.201,363.033,116.021,335.155,310.775,187.648,96677.8,251.559,418.419
2,158.864,246918,25263.2,496.66,364.384,119.772,339.043,313.118,186.368,98141.0,255.091,403.492
2,163.127,272906,26637.1,522.142,406.871,118.254,332.997,353.341,201.728,124975.0,287.242,420.341
2,159.952,263651,25610.3,513.213,370.006,112.023,324.525,330.09,167.168,109069.0,272.067,412.135
2,174.906,246295,30622.8,496.033,380.485,132.729,342.218,337.399,175.872,113952.0,276.815,402.309
2,159.77,293449,25552.1,541.438,369.563,115.876,331.814,333.009,160.256,111006.0,276.397,443.231
2,157.9,252676,24957.4,502.417,387.821,118.634,338.366,328.857,205.568,108255.0,266.792,401.119
2,164.539,230656,27100.3,480.027,366.626,125.657,340.393,312.801,191.232,97942.6,253.689,387.232
2,2205.3,1712970,4868200.0,1308.15,709.217,606.612,2206.79,680.15,200.96,463067.0,394.808,689.87
0,9165.5,23879600,84090500.0,4884.23,2729.52,7374.5,9171.14,2716.85,262.656,7388660.0,2166.29,3823.55
0,8963.89,20156900,80431800.0,4487.4,2804.49,7260.9,8972.9,2804.47,-12.032,7872900.0,2218.71,3490.22
0,8928.81,16595500,79803400.0,4071.72,2093.82,7320.78,8929.29,2050.46,423.936,4208580.0,1624.0,3210.53
0,9930.17,16744300,98706900.0,4089.94,2152.33,8284.25,9934.52,2128.91,316.672,4536800.0,1663.42,3200.12
0,9272.1,17929600,86058000.0,4232.21,1951.22,7590.14,9277.69,1947.31,123.392,3795820.0,1537.04,3352.25
0,8801.31,21763700,77540700.0,4662.82,2178.32,7064.43,8807.55,2171.51,172.032,4720190.0,1729.86,3666.48
0,10231.7,22808300,104792000.0,4773.42,2968.32,8449.03,10237.3,2962.4,187.392,8784590.0,2340.63,3679.47
0,9736.08,20525700,94886200.0,4528.27,2500.02,8110.34,9738.94,2492.93,188.16,6220920.0,1980.97,3576.88
0,10317.5,26576900,106557000.0,5152.7,2495.14,8589.39,10317.7,2489.46,168.192,6203640.0,1984.64,4114.25
0,11615.9,22475500,135064000.0,4738.46,2549.83,9978.38,11620.7,2546.7,126.208,6492190.0,2062.3,3799.06
0,10844.0,24675300,117711000.0,4964.94,2219.64,9099.92,10844.1,2211.65,188.16,4896290.0,1738.5,3995.32
0,10981.3,21941600,120710000.0,4681.84,2542.13,9297.67,10981.3,2508.03,414.976,6296530.0,2046.65,3777.18
0,11584.2,21585400,134328000.0,4643.69,2359.68,9968.2,11588.0,2346.41,249.856,5511150.0,1866.63,3782.33
0,12058.3,24101600,145549000.0,4906.88,2388.22,10443.2,12062.9,2378.57,214.528,5663240.0,1893.78,3948.8
0,11947.4,31170000,142882000.0,5580.22,3207.02,10373.0,11949.7,3206.59,52.224,10292500.0,2567.38,4223.14
0,11851.2,33091900,140592000.0,5749.68,3799.24,10195.1,11861.6,3790.13,262.912,14379500.0,3112.39,4472.55
1,11618.1,34427300,135115000.0,5864.55,4333.16,10089.4,11618.1,4315.81,387.328,18644900.0,3482.12,4707.09
0,11350.5,28596100,128962000.0,5344.86,5013.73,9686.12,11353.2,5007.79,243.968,25103000.0,4062.41,4106.1
0,11180.4,26637100,125126000.0,5158.53,3603.65,9631.73,11180.6,3599.77,-167.168,12971300.0,2877.46,4032.08
0,10992.3,24702100,120952000.0,4967.64,4616.7,9322.54,11010.4,4610.31,-242.944,21276200.0,3588.56,3935.38
0,10924.3,24020300,119460000.0,4898.6,3761.49,9408.28,10924.5,3745.86,342.528,14045500.0,3024.35,3789.21
0,10926.7,22102800,119513000.0,4699.01,3672.39,9370.71,10927.4,3671.37,86.784,13492400.0,2947.28,3736.35
0,11664.4,22746000,136195000.0,4766.89,4280.35,10205.2,11664.9,4262.48,390.656,18187000.0,3364.78,3796.42
0,11324.4,25337600,128371000.0,5031.13,3670.42,9731.66,11330.1,3660.75,266.24,13414500.0,2880.8,3999.47
0,11273.5,33297100,127220000.0,5767.48,4536.58,9546.79,11273.9,4528.39,272.384,20526900.0,3672.31,4381.85
0,10192.0,18808400,103981000.0,4334.7,2555.76,8565.58,10200.7,2536.45,313.6,6440000.0,2067.06,3395.34
0,10513.1,20096700,110636000.0,4480.7,2440.18,8856.84,10516.8,2437.6,112.128,5947840.0,1935.97,3468.77
0,10100.3,27158100,102118000.0,5208.73,2175.92,8222.28,10106.9,2167.37,192.768,4702190.0,1757.4,4183.14
0,10380.4,23601100,107860000.0,4855.67,2271.5,8678.75,10381.8,2270.49,67.84,5160270.0,1813.45,3837.16
0,12189.3,23498400,148727000.0,4845.09,2428.56,10677.7,12192.3,2407.69,317.696,5802780.0,1912.38,3782.26
0,10576.1,20622700,111967000.0,4538.95,2788.57,8921.07,10577.3,2778.99,230.912,7730520.0,2230.88,3534.97
0,9961.77,20842600,99336200.0,4563.08,2527.43,8406.02,9965.06,2518.31,214.528,6348250.0,2016.13,3560.29
0,9187.81,19673800,84500300.0,4433.29,2843.88,7504.67,9192.82,2843.69,32.768,8094690.0,2333.77,3440.31
0,8938.73,19157600,79980900.0,4374.75,2376.72,7212.15,8946.24,2363.17,253.44,5590170.0,1863.71,3391.73
0,9013.44,20024600,81323500.0,4472.65,2356.87,7258.93,9014.16,2356.07,61.44,5556610.0,1895.69,3552.52
0,8896.49,12575600,79226700.0,3544.43,2097.15,7280.26,8904.49,2092.74,135.936,4383960.0,1674.16,2768.45
0,9065.03,15891300,82257000.0,3984.4,2378.61,7398.48,9074.21,2372.73,167.168,5635480.0,1906.22,3139.91
0,9060.94,17934000,82182800.0,4232.74,2585.82,7355.14,9068.46,2564.28,333.056,6582100.0,2055.47,3313.13
0,8826.47,20689000,77984500.0,4546.25,2845.44,7178.87,8826.89,2815.01,414.976,7932240.0,2224.81,3584.93
0,8673.8,22060700,75310100.0,4694.53,2968.97,7021.77,8680.85,2963.23,184.576,8789510.0,2384.58,3686.51
0,8565.3,19241300,73437800.0,4384.3,3040.01,6953.27,8565.34,3028.62,262.912,9181750.0,2397.8,3430.45
0,8293.86,23633000,68857000.0,4858.94,2977.73,6615.74,8294.48,2928.61,538.624,8585360.0,2336.64,3784.19
0,9028.04,21826200,81587200.0,4669.51,3025.39,7267.33,9029.65,3001.66,378.112,9019000.0,2391.61,3706.3
0,8686.02,21234600,75522500.0,4605.8,2916.14,6916.59,8694.19,2916.09,17.664,8512090.0,2316.07,3607.18
0,8681.53,17576500,75444400.0,4190.34,2574.07,7037.43,8687.42,2557.88,288.256,6549280.0,2047.17,3310.91
0,9286.56,16919300,86326600.0,4111.25,2420.71,7635.89,9296.21,2419.57,74.24,5860180.0,1952.11,3225.55
0,10097.8,16849800,102068000.0,4102.79,2039.29,8431.65,10105.4,2034.65,137.472,4143960.0,1637.53,3240.7
0,9803.37,20806300,96202200.0,4559.11,1984.69,8111.53,9812.33,1974.97,196.096,3904430.0,1597.99,3566.95
0,10197.9,20612500,104102000.0,4537.83,3088.98,8358.88,10200.1,3068.83,352.256,9427120.0,2472.77,3474.92
0,9688.53,23117100,93961500.0,4805.62,2957.48,7904.14,9691.51,2951.8,183.296,8721820.0,2344.94,3780.1
0,10332.8,24203700,106873000.0,4917.27,2325.18,8655.02,10333.8,2316.23,203.776,5370300.0,1862.57,3852.56
0,10793.3,23003600,116611000.0,4793.81,2537.58,9196.86,10793.5,2528.05,219.648,6397460.0,2031.25,3609.83
0,12436.7,26624700,154828000.0,5157.33,2529.74,10862.3,12441.2,2512.13,297.984,6317110.0,2013.86,4130.34
0,11076.2,24666000,122805000.0,4964.01,2157.78,9310.36,11077.4,2140.35,273.664,4585700.0,1743.46,4013.06
0,11407.8,22790800,130269000.0,4771.58,2898.57,9717.64,11409.5,2884.81,282.112,8330460.0,2284.44,3803.94
0,11930.9,22414700,142490000.0,4732.05,2559.0,10318.1,11931.0,2555.67,130.56,6537980.0,2056.66,3769.75
0,12103.8,23279200,146648000.0,4822.44,2806.61,10546.4,12103.8,2800.51,184.832,7850720.0,2204.81,3794.76
0,12234.8,28878900,149839000.0,5371.22,2932.28,10685.2,12246.7,2926.43,185.088,8572570.0,2379.63,4102.6
0,11651.2,23381200,135887000.0,4832.99,3230.49,10127.8,11651.9,3230.48,-9.216,10446400.0,2591.18,3868.49
0,11402.0,25564600,130135000.0,5053.61,5399.77,9811.74,11403.4,5394.54,237.568,29130200.0,4388.06,3920.66
0,10769.1,28036500,116090000.0,5292.3,4411.29,9201.0,10769.5,4410.66,-74.752,19473400.0,3567.68,4158.55
0,10920.7,29670000,119380000.0,5444.29,3828.77,9226.06,10921.9,3818.33,282.624,14594200.0,3080.66,4302.42
0,10867.5,32723700,118220000.0,5717.6,3521.3,9168.96,10867.5,3509.73,285.184,12330500.0,2811.04,4451.8
0,10507.0,24696600,110508000.0,4967.08,2625.7,8930.73,10511.7,2615.28,233.728,6846540.0,2058.47,3917.85
0,10706.5,21370600,114744000.0,4620.52,3357.81,9172.16,10707.4,3353.62,167.68,11258000.0,2761.51,3666.63
0,10540.2,29985300,111206000.0,5473.14,4409.15,8922.75,10540.2,4408.76,58.88,19456600.0,3502.16,4181.73
0,11864.5,25322400,140908000.0,5029.62,3756.27,10255.2,11864.9,3753.16,152.832,14100300.0,3026.81,4056.75
0,10618.7,24009000,112870000.0,4897.44,4253.82,9072.93,10619.7,4232.13,429.056,17928900.0,3473.16,3930.62
0,10156.8,27154600,103263000.0,5208.4,3028.07,8541.79,10157.1,3026.78,88.32,9170580.0,2411.16,4157.45
0,9777.68,22361700,95698700.0,4726.45,2893.3,7938.04,9794.18,2878.07,296.448,8291590.0,2287.05,3725.43
0,10260.1,22350300,105374000.0,4725.25,2655.34,8464.59,10260.8,2650.85,154.368,7034030.0,2147.97,3792.03
0,10530.0,26170700,110992000.0,5113.17,2512.28,8825.86,10533.1,2502.37,222.976,6268130.0,1970.4,4110.08
0,10863.8,25607500,118141000.0,5057.86,2356.49,9103.36,10871.4,2348.34,195.84,5520230.0,1839.78,4078.59
0,11230.7,34813300,126255000.0,5897.33,2828.68,9539.29,11231.8,2828.43,37.376,8008030.0,2260.29,4588.43
0,10792.5,27141800,116596000.0,5207.17,2341.75,9110.35,10809.3,2326.91,263.168,5419950.0,1846.62,4158.1
0,9748.1,22053100,95120600.0,4693.72,2415.3,8027.89,9758.35,2409.76,163.584,5812740.0,1925.03,3705.62
0,10416.0,22770000,108602000.0,4769.41,2830.4,8599.56,10416.5,2823.04,204.032,7977530.0,2275.56,3703.28
0,9020.94,16968500,81458700.0,4117.22,2282.22,7358.09,9020.98,2274.3,189.952,5177640.0,1815.19,3159.61
0,8820.56,14661100,77880200.0,3827.07,2097.06,7126.29,8820.72,2081.28,256.768,4336070.0,1654.54,2939.54
0,9546.05,14682300,91218300.0,3829.84,2079.86,7881.91,9546.68,2047.9,363.264,4198070.0,1625.75,3029.63
0,9766.02,20544800,95470600.0,4530.37,2463.61,8004.28,9766.02,2423.42,443.136,5878860.0,1932.68,3541.87
0,8914.11,18187800,79540800.0,4262.59,2520.77,7240.12,8915.13,2516.14,152.832,6337280.0,2001.56,3329.97
0,8920.02,23177600,79646400.0,4811.91,2567.34,7089.83,8920.03,2550.16,296.448,6509850.0,2017.77,3806.94
0,8653.39,19967400,74956000.0,4466.25,2919.29,6987.61,8653.75,2881.91,465.664,8313710.0,2298.72,3560.56
0,8181.16,23516400,66998300.0,4846.95,3098.95,6481.26,8187.76,3087.58,265.216,9542720.0,2419.46,3764.06
0,8287.64,18855400,68753700.0,4340.11,3087.37,6614.14,8288.48,3078.71,231.168,9487930.0,2476.19,3414.49
0,8448.85,20328800,71454600.0,4506.49,2974.68,6786.57,8461.86,2974.03,62.208,8853720.0,2376.76,3562.53
2,1029.35,442309,1060630.0,664.731,605.861,879.296,1076.81,542.587,269.568,294695.0,435.04,522.198
2,158.426,230719,25123.8,480.092,370.626,118.313,335.448,331.684,165.376,110124.0,275.112,386.432
2,156.832,244231,24621.0,493.95,373.62,111.455,326.136,311.476,206.336,97114.2,247.585,398.486
2,156.511,247802,24520.2,497.548,390.683,117.732,336.813,321.159,222.464,103246.0,252.511,406.4
2,160.817,240284,25888.0,489.943,367.429,114.815,329.634,315.747,187.904,99796.0,254.504,394.146
2,160.616,238637,25823.3,488.261,383.659,130.207,353.706,325.388,203.264,105984.0,266.139,387.283
2,153.834,229975,23688.7,479.317,351.01,117.212,336.715,312.028,160.768,97458.8,253.331,388.969
2,155.767,229692,24287.7,479.022,360.588,113.164,330.131,305.862,190.976,93645.2,252.043,380.53
2,163.069,242288,26618.2,491.981,376.329,121.657,339.236,331.614,177.92,110078.0,273.636,393.283
2,156.511,249850,24520.2,499.6,372.654,117.046,336.813,329.088,174.848,108407.0,269.891,390.073
2,161.136,278584,25990.8,527.546,375.631,125.164,346.216,329.433,180.48,108635.0,272.092,420.331
2,152.535,258704,23290.1,508.375,368.676,115.958,337.493,309.588,200.192,95940.8,256.487,413.397
2,163.603,258711,26792.7,508.382,385.278,125.413,341.738,326.176,205.056,106498.0,264.708,413.934
2,154.749,236151,23971.1,485.711,367.072,119.577,340.778,327.708,165.376,107500.0,272.425,382.07
2,153.128,223713,23471.7,472.747,349.419,119.474,343.937,306.836,167.168,94242.7,256.174,377.786
2,156.07,244032,24382.2,493.749,371.95,120.785,339.333,322.334,185.6,104003.0,266.65,393.685
2,152.055,228880,23144.0,478.175,367.34,118.559,342.313,312.38,193.28,97679.1,255.414,380.652
2,158.553,271664,25164.2,520.953,382.803,117.559,335.057,331.171,192.0,109784.0,273.152,413.027
2,170.861,274417,29222.6,523.586,389.339,121.799,332.011,348.637,173.312,121669.0,285.383,429.132
2,152.616,267103,23315.1,516.562,370.626,117.171,339.815,332.445,163.84,110631.0,272.855,421.888
2,153.253,244901,23510.0,494.627,347.067,116.518,337.59,305.685,164.352,93537.1,254.881,400.663
2,154.984,242557,24044.2,492.255,376.59,120.511,342.026,317.351,202.752,100812.0,258.056,392.65
2,154.729,239180,23965.0,488.816,354.077,108.623,325.13,310.465,170.24,96485.2,255.281,397.731
2,148.833,234110,22173.3,483.607,373.795,117.35,341.355,317.595,197.12,100967.0,258.888,390.769
2,164.924,256904,27227.0,506.603,371.509,122.273,339.236,330.865,168.96,109581.0,271.032,407.528
2,152.709,242724,23343.4,492.424,373.357,110.26,329.833,315.957,198.912,99929.0,263.051,394.414
2,162.354,226319,26385.2,475.492,345.837,127.824,350.636,307.922,157.44,94910.8,251.735,371.932
2,158.298,250332,25083.4,500.081,371.421,113.602,329.535,318.408,191.232,101485.0,258.68,395.645
2,175.274,293028,30751.7,541.049,403.312,124.509,332.997,348.643,202.752,121674.0,287.58,440.417
2,158.678,249582,25204.1,499.332,383.231,117.598,334.666,321.126,209.152,103225.0,257.253,395.91
2,158.591,234642,25176.3,484.157,401.52,119.785,337.784,339.082,215.04,115091.0,269.64,381.691
2,157.901,245649,24957.7,495.382,365.462,117.253,337.687,322.712,171.52,104248.0,263.235,390.456
2,181.297,333803,32901.6,577.468,396.759,131.389,333.194,365.389,154.624,133643.0,305.613,480.17
2,161.064,240093,25967.5,489.748,397.089,116.701,333.783,326.999,225.28,107036.0,256.184,396.155
2,157.186,238805,24732.1,488.432,399.065,109.734,325.634,321.402,236.544,103403.0,250.735,385.049
2,168.958,271191,28575.5,520.5,395.766,120.505,327.74,348.315,187.904,121445.0,282.288,409.43
2,182.602,337963,33377.0,581.055,437.153,132.846,334.763,399.65,177.152,159880.0,335.01,480.419
2,158.756,255825,25228.8,505.538,366.894,113.799,330.428,320.154,179.2,102601.0,264.653,400.989
2,151.296,224777,22913.3,473.87,372.917,116.305,339.912,324.181,184.32,105199.0,262.861,376.095
2,159.108,270904,25340.8,520.224,375.719,119.078,335.546,317.943,200.192,101189.0,256.252,405.553
2,163.179,231684,26654.2,481.095,376.938,132.94,356.015,307.423,218.112,94603.8,239.151,385.583
2,154.233,226789,23811.7,475.986,363.123,114.102,333.489,309.163,190.464,95677.6,252.744,369.293
2,171.73,250228,29520.7,499.978,362.039,134.451,351.942,314.869,178.688,99241.8,263.528,402.324
2,158.901,255793,25274.9,505.507,381.345,123.074,343.365,324.098,200.96,105145.0,260.57,403.354
2,153.032,241387,23442.3,491.066,370.095,121.197,346.878,317.629,189.952,100989.0,261.151,394.479
2,157.052,245402,24690.1,495.133,359.86,123.16,343.651,314.669,174.592,99115.9,261.885,391.654
2,158.219,201510,25058.2,448.674,365.731,117.253,333.095,314.228,187.136,98837.9,258.157,360.006
2,154.454,235101,23880.0,484.63,381.345,124.373,350.262,329.336,192.256,108571.0,272.229,382.267
2,154.261,214478,23820.2,462.886,345.363,115.216,335.546,310.335,151.552,96403.9,256.594,376.023
2,151.416,218264,22949.8,466.953,351.849,110.481,329.236,307.353,171.264,94560.7,253.458,376.16
2,176.694,293858,31252.0,541.815,396.924,129.581,333.095,351.263,184.832,123509.0,288.916,440.6
2,168.975,218223,28581.2,466.91,339.333,125.681,337.007,298.14,162.048,88976.2,244.232,368.96
2,169.876,293421,28886.7,541.413,395.601,119.517,330.627,345.884,192.0,119756.0,284.288,434.199
2,174.654,300252,30534.7,547.678,399.721,127.934,333.979,350.869,191.488,123232.0,287.556,454.431
2,154.057,249690,23757.2,499.44,366.268,120.095,340.008,323.76,171.264,104926.0,270.567,396.881
2,159.687,232316,25525.6,481.751,371.597,121.549,339.429,328.164,174.336,107799.0,268.748,390.844
2,161.966,258260,26259.3,507.939,412.391,121.638,336.91,364.563,192.768,133039.0,298.28,401.39
2,154.407,248919,23865.3,498.668,361.586,121.002,344.508,311.834,183.04,97338.0,256.891,400.21
2,153.6,231206,23616.6,480.599,368.32,119.296,343.46,319.765,182.784,102352.0,267.051,380.436
2,162.229,247023,26344.6,496.765,373.093,126.456,346.5,305.965,213.504,93708.2,245.47,387.456
2,152.551,247408,23295.1,497.153,359.313,116.526,336.131,306.891,186.88,94276.1,255.744,406.733
2,159.944,234271,25607.7,483.773,363.033,120.742,336.618,301.654,201.984,91086.4,248.378,378.722
2,157.851,218191,24942.0,466.876,383.06,125.118,348.574,325.162,202.496,105836.0,264.351,367.462
2,152.586,273610,23305.9,522.815,356.475,111.616,330.23,309.194,177.408,95696.4,256.202,418.796
2,155.228,244871,24119.8,494.597,361.223,119.852,338.946,309.588,186.112,95940.4,251.428,398.584
2,163.854,258223,26875.1,507.903,375.893,125.18,342.983,314.199,206.336,98819.9,250.099,400.056
2,162.248,236723,26350.8,486.299,370.979,118.428,333.685,315.867,194.56,99871.9,252.211,403.638
2,156.639,229678,24560.2,479.007,374.496,124.721,345.742,319.678,195.072,102296.0,260.093,383.867
2,157.523,258615,24838.3,508.287,369.563,111.612,328.04,321.777,181.76,103644.0,260.25,401.367
2,158.534,239899,25158.2,489.55,366.536,130.688,357.118,313.785,189.44,98559.8,260.116,395.259
2,158.868,245197,25264.4,494.926,352.779,118.597,332.504,307.847,172.288,94864.6,257.115,397.325
2,156.344,235901,24467.8,485.453,381.517,117.051,334.47,324.3,200.96,105276.0,266.196,385.886
2,155.263,229897,24130.8,479.236,367.875,111.122,328.539,313.325,192.768,98270.6,258.459,386.73
2,177.38,307950,31495.1,554.655,407.273,133.691,343.269,366.355,177.92,134350.0,307.116,459.75
2,170.221,263843,29004.0,513.4,364.923,124.922,334.763,332.431,150.528,110621.0,280.125,414.587
2,162.24,248079,26348.2,497.826,371.332,131.625,354.447,322.357,184.32,104018.0,268.288,405.832
2,155.66,215714,24254.2,464.218,374.583,116.399,335.057,312.8,206.08,97941.6,250.542,371.141
2,150.752,227097,22749.0,476.308,392.19,107.08,327.34,339.201,196.864,115173.0,275.366,383.164
2,155.574,245009,24227.4,494.736,377.633,110.804,329.137,303.456,224.768,92177.9,242.566,400.769
2,152.524,222981,23286.9,471.973,351.383,119.101,341.834,300.1,182.784,90150.0,247.523,375.165
2,152.616,228070,23315.1,477.328,374.233,117.683,339.815,323.192,188.672,104558.0,267.085,376.385
2,150.224,237472,22590.0,487.067,353.984,110.384,332.11,317.172,157.184,100699.0,261.184,390.271
2,155.675,238443,24258.9,488.062,388.328,122.635,345.078,330.408,204.032,109279.0,268.467,383.934
